id,domain
ce9bb4b9-e600-4a18-8252-9a8549ce0506,small_talk
3666250c-e268-4135-b607-2a1a35a56602,meta
cce42286-a95e-4d29-8d58-15e6c751af39,oos
245a33f8-a4c5-44b0-b74e-f395f5ed4373,credit_cards
fecceca6-6509-4ed1-9cb5-ba6004bfd672,utility
8bcf386c-280b-418f-b75e-4aa629c70f59,banking
020ffd88-da3e-419a-8890-08717e1f8798,travel
a2fef410-674c-4528-bf7c-ab76ed85fe8a,kitchen_and_dining
5b4f5507-6b59-43c1-ab96-11ba046882bd,credit_cards
e89d10cb-1351-4b34-a114-c9174fdfdd68,work
0d4eebce-40f3-481f-ad09-2a829309da1f,banking
e00a3da2-8ddb-451a-ab27-2a243b29ffe5,home
5a67ed69-f896-47eb-abaf-ac76852bbf1b,home
31a1550b-2f10-4bd5-b8dc-07d3030d821c,utility
620245d1-66d3-443e-ad74-a2553e4e4d38,credit_cards
f4df15f9-af1c-4b38-b55a-45cd93561920,travel
7b858616-f54d-4336-a549-dae6b036eb25,kitchen_and_dining
ac9d0c7c-6f09-4acb-87f8-2271080d8bdd,small_talk
86e8784a-ad3d-4432-8bf2-ebbd0dad5aab,utility
7b3f21f6-e77f-4493-956c-93dfb06fd313,credit_cards
a103dacc-89fe-4d42-926c-ecdf63b258be,home
c65d7e1b-a4c2-4cfa-bce7-56ab553e6d18,meta
648c26a8-bf06-426c-a4b4-8f7b977941fd,banking
93ac5d0f-055a-4005-84a9-827ce0053ada,credit_cards
af3f2812-4d79-4d2e-948f-ff1d12103023,auto_and_commute
b59766bd-a551-420d-9459-6fbf2a3e2f85,credit_cards
f63bc458-be64-4426-9727-d468148a069e,auto_and_commute
4303f1a6-31df-419a-b4e1-a0e3366d8898,kitchen_and_dining
263f1d3a-97d5-424c-870d-426c3cb2e4fb,utility
6e44761a-451e-40e8-a458-d9957579f677,travel
76ca61d7-f2cf-4c08-8975-d1a66a0164d1,banking
4488b866-e984-4eaa-87ed-4e26f249bdce,work
e6d9edb9-d404-4e79-bb59-fae59b73593f,work
57681fea-ad7a-4ada-b544-847e4b46268d,auto_and_commute
609aeaae-9678-40f2-bf3e-8c895b9518bf,utility
3cfa95e2-cda3-4d74-83db-ac911bfcff97,auto_and_commute
95eceaa6-5120-4075-badf-2b658b16c594,home
c64b30c5-d9ce-44e7-b6d0-d058a1392228,credit_cards
3889a95c-9af6-45c2-b560-4ae00d054844,utility
4a3d1cdf-f269-4155-8bee-459ebf3d4b94,credit_cards
d401ab85-6456-431b-a854-bed204487ab4,travel
00d7eee5-2e34-4b7e-a5d2-97e14b88c63f,oos
3857adf8-41f6-4132-af75-9f5b33a6c27d,utility
aa6e5590-f58d-46dc-8f07-dbdcbad4fd68,auto_and_commute
44e6e206-8b87-4c28-84ac-3db4e24a9bf9,small_talk
4f73d7df-5917-4ce6-b1ae-c0f0918de163,banking
129881d5-9ed9-41f9-8dcf-48b990dc3dc9,work
057d39d1-2b0b-4a3f-842d-7fe0ac94f431,oos
047f29c3-4b83-49f8-aa00-15954f4dcaea,banking
76d9c377-8dd4-46f8-906c-ce8ef579ddaa,work
35089871-9820-4771-9714-1905b46a0635,small_talk
157367a7-c966-43bc-be5a-df397107c88f,kitchen_and_dining
9a724e14-6145-40c3-9d94-03e153dcf478,credit_cards
ff424b19-432d-4e74-9e9b-8596089ea5c8,home
f6de594d-d672-41c9-bd7b-6b7eaf10adac,oos
17197e1c-52af-4e06-bfb3-fd05da5b9a81,small_talk
c74a37f4-e43a-4c25-81dd-12757a644f58,small_talk
71e1ded2-7e09-4aa7-9266-ac8d1e131684,kitchen_and_dining
ccf3b58a-de24-4433-a47a-ee8cbef5696e,utility
903b2bbe-243e-4c6f-8ddb-53f5fc8bd813,small_talk
aedf30f3-93c7-4b74-a48e-ab0707b00526,auto_and_commute
8acef47d-93fb-4651-9cf1-4f09b82ce22a,work
3535ec76-0316-4d59-9463-e6948e49333f,small_talk
54d98a72-2b87-424b-a800-78c3ca4078c6,utility
c497b38d-63e0-4b12-a7a0-2ac3ffefd6e1,auto_and_commute
a08119ac-8718-4f5a-8efa-dc7fcbbcc888,home
bdd6c9da-c06f-4fae-97bf-1b5b2f79dc21,home
4858ed9f-8fa0-4afe-ad4c-fa2680d4a347,oos
4bc82a12-f5a0-47c1-9008-22e3fb5085c7,credit_cards
d2b6eeca-e2ee-42ff-a893-11016635bde3,auto_and_commute
01d3ff1b-e903-4d7c-bf9f-58cec2a61481,work
d5f169cb-6d65-4c92-82a5-fc00c7c2ad34,credit_cards
f69c1425-d3d6-427c-a820-659bc9020168,work
12ba202c-291b-4314-9099-0a0850410060,utility
6e0a3f4b-3e0f-4b6d-a727-7cf21ba7b593,kitchen_and_dining
cecc9996-6734-415d-9021-4181e16f8055,oos
7521ddda-611e-4cab-b4cc-2b6d97f30ced,home
733a0f0b-c92e-46a2-a791-95aed541dc12,utility
0eecd305-6976-4842-9791-0d758d2f4ca3,home
dae58e0b-2c6f-4258-8e58-39a6901e212b,work
ace2891d-366f-4f3c-abfe-13ee4dec57b0,work
73cdf650-6fda-456d-85f6-619cdb8f294d,meta
342ae900-3643-4bfa-b2f3-de53542e70a3,kitchen_and_dining
0eab892b-80d4-4e0f-915a-4f58cc049578,small_talk
b78da80a-2979-4ed6-ae87-8b0be368e86a,credit_cards
18a6f8c6-af76-4bdb-be8e-1b33b8ed1379,meta
66c30cdd-3846-4214-88af-8515e8aaa70f,kitchen_and_dining
4bc13e3c-732f-4a5f-9abd-ae59680cb46d,banking
ba24add3-d228-46ae-847a-9810ed25dc3b,travel
90ce021b-5c78-4472-95f9-d424c378e930,credit_cards
73cfab9e-9d79-42e7-a531-081d51fbaf3e,auto_and_commute
2f4e1b94-a3e7-437e-9940-15ec969ab80f,banking
fddc25e6-82ee-44a2-b14d-c36f4fc20fc6,home
0ce9c760-1ac9-49cb-9038-66a6455bc9c5,auto_and_commute
070d5358-2333-489c-8911-87b0670e504a,oos
85348509-c970-4850-9e9a-0018427c85de,credit_cards
03fc6ae2-07ea-497d-a247-1cde870bf8a4,home
74bf6ad5-d6b1-43cd-a373-13ce09d27b20,work
79e11761-33d7-42c6-8a95-1f768b75c684,oos
c511b19b-d448-432d-aedf-89fc25793c19,auto_and_commute
dbf86316-c5ec-4dd5-8003-8cdd01047e1e,travel
16a5411e-dc01-401b-b590-4b9c94d7f0ab,auto_and_commute
d746c990-2ce9-4ba4-a65a-c2139c482b09,auto_and_commute
9c47f442-3ee2-4ee0-adf3-f75ed72e5108,banking
82cae263-0696-426c-a45f-9876ecd83074,banking
45db0251-e898-4235-8100-3859780734fe,travel
60237dd1-c659-4244-a40e-7c99f98da6b4,small_talk
cbe6cc15-c0c9-4cb6-aee5-62769d13d7e1,kitchen_and_dining
e4c0da3f-17b2-4b99-a81b-7eb287f25f01,home
7a009f4f-6529-4726-b189-7f473f6deea8,small_talk
6f2a1799-2637-4924-8d67-981ad968a43f,banking
a2c1fa85-486e-49d8-aef2-6462346f3370,work
43111960-e433-46b8-82e1-9bd187d3d5ad,home
c604432f-4375-41a6-af7c-a5dc757507e6,work
c88dcf6f-3222-44ab-9cfe-395f85137ef2,home
a3a22f78-07a4-49f3-a8f0-ef52ab72d6e1,oos
9c47ca0b-0a70-4c22-9a83-16ceb4488dd2,small_talk
a458eb50-afec-4613-9207-6689ecc26816,kitchen_and_dining
08f3a710-5ea9-4cf1-b606-83cb781ba19e,home
8cc998da-078c-4018-af72-5938b581b85f,oos
865669a1-45de-48e7-9cc0-14c919cee194,small_talk
9e6c7588-5490-4c43-a203-3904bdd506de,meta
dc67fc26-2429-4285-8557-22aaca1a08a9,utility
f70ee11c-2bab-411e-a267-11b80879820d,credit_cards
765267c6-102e-4701-819e-fc0cf5656431,meta
ac03daab-a4ba-48cc-902e-a9c1234c5257,kitchen_and_dining
5eea17c2-3e5d-481d-be9d-e20e21446d6d,meta
dbb50d7a-2bf3-4be3-93f5-9e3afd418ef6,meta
7aace6bf-6f9e-407c-8a03-74cdd8a690ab,work
c0c7e371-7953-463a-b0c0-daa8c01eb1a4,oos
8e921460-a73e-45d8-b824-205c1f34d134,small_talk
16b0fb52-5344-49ef-b17f-73c5d8b6c683,meta
d62c0f9d-6d0d-4eaf-9772-ae91e610553b,travel
b53d9468-e09c-4c32-be04-cea8fca54868,banking
b43a0454-4690-41e4-a1a0-5d1f417c54bf,auto_and_commute
5dc13b96-86a2-414c-98a3-ea80991253f7,travel
329b3c61-9f55-4b92-9daa-64c0c5cee4be,credit_cards
9cbcb9b5-bb74-4915-8dfa-64d0b5892a45,meta
47d21440-4a2f-436e-8961-5e34ceba4170,credit_cards
3a99538e-5610-4107-bc5b-9c500df8a34d,meta
bc8f0257-edf5-4326-8d57-68b09d3fe695,utility
b9f05f47-10ae-4746-81e4-8eb13501890d,home
40448faf-00fe-41ab-8154-f0179868fd11,banking
61da4b07-35d4-4099-b8b6-f2592761ad87,small_talk
84b2995c-8bd0-4da7-ba5f-149180fdb771,work
ada313e0-7d21-4ade-ba92-3def5a92390d,banking
64862bf3-5280-4ba3-9196-dfb4675f6061,oos
ef8bebc4-ef58-4954-9f25-73eac2b0e1c1,work
832f905c-7ef2-4bf5-9e48-c2ded40b2a85,meta
eeba76af-7959-432d-a8c8-33bce828b198,credit_cards
b005f1d6-a1ac-4c60-b40e-bb21e02bff20,meta
3df9c84b-4efc-4227-999e-e4722fe92f0a,travel
8e455fe9-1726-4617-96bc-08b01b04078c,kitchen_and_dining
d12b76be-e0a3-45da-ad1a-e54a2afb3a2b,kitchen_and_dining
6bb639ae-cbc7-450c-b9eb-726cdcefd426,credit_cards
68df9788-ad57-4f19-9f7f-f4172909d684,utility
43994c78-478b-4661-bc0c-4cc01abfdb99,credit_cards
5ef25f5d-e539-4629-9718-a366df8ad337,credit_cards
3ff39291-f0c4-41b3-82be-9e5d18307b5d,credit_cards
b6766d2c-1aa7-4bcd-8cb3-fca470e14024,credit_cards
e14fbd84-985c-4eef-9968-5c02c3ba573e,meta
00d2c2fa-1b7c-4fff-92da-b35a7016d22d,work
050bd1e9-b3f0-402f-82be-8486c8549c69,travel
e2bcbc36-a942-4c04-a501-83c6750edb64,banking
22bdc472-d5e4-4458-8d91-32b1623fcf17,work
087b51d7-fa33-433a-8bc9-6e715c4d2ff6,utility
98a61b51-079a-4e1c-94e9-7bc5c02a3d25,meta
0fe8b19a-737e-4521-8ea9-7c7b33f69ebc,banking
01b6835b-b321-49ac-a542-6f8af303eefe,banking
5eca1147-a094-4642-aeaa-330ceb533274,auto_and_commute
5b0a480e-566b-481e-9554-c2aebd0fc8d0,banking
5dd42055-c8e6-437f-9473-45e0053a09b9,home
9eeced44-f2a4-4873-8af2-57371312e578,oos
b4ff633e-e9fb-4f2d-b5f0-761c39a9e395,credit_cards
d663ea4d-b3a2-47ae-9a53-66fdb6dcce75,travel
a7f35d38-b901-406b-9926-f9973f10bf47,auto_and_commute
d2fc98a7-1b2c-472f-85f6-1d9dc6b8e052,credit_cards
d8529b6a-76e3-4681-9f8c-387904e58be7,home
194c83e3-24b2-4c4e-bd80-0eba3efce30a,work
bba6be54-b509-4c62-85a9-06d8ee7133a8,small_talk
547f4081-da87-43fe-a3ae-9ac8eb0b453a,auto_and_commute
1fd341c3-b446-42bc-a05f-78145ef7fa9d,kitchen_and_dining
54071baf-b158-4524-9923-8e00b6c908cc,auto_and_commute
74b6a6ff-7a5d-4462-b2a1-d6bec4558998,credit_cards
005f7a87-5e7a-4881-ab12-c38feaf8ec08,travel
d6d41d08-c178-481c-9384-97f5c2ad7b37,small_talk
974144f6-4b56-49f5-8db7-c3eec921d164,kitchen_and_dining
2e845017-9fd0-45e6-95e1-6e3930751958,travel
6b65b240-df68-4a87-83e8-089615983abd,travel
b1e67add-51fd-4cf0-a1a5-21749fe227ff,oos
d2158125-9019-4043-aa92-4a535cc867e8,travel
a326605b-a0a2-466f-955d-ffbd61e934d4,travel
8aa93f12-8a1b-493e-af00-c9a4cf149985,small_talk
af3d8cb3-cce5-4c7a-9305-49c0df432655,meta
0680ff19-0ed2-409b-adec-d98432ed5bc1,small_talk
1f3d08db-8cd2-4c1f-b244-17ffc40e73e8,small_talk
7c2baefd-dea8-41cb-b1f4-051472fb8231,kitchen_and_dining
5bb0238f-3efc-4fe1-98ea-20c9156d0dfa,kitchen_and_dining
09264166-b6e8-4b04-8449-089649843979,home
a8330ecc-dd75-4dc6-9598-b1b3890a5ef8,auto_and_commute
33c84649-43f4-40e1-85c3-a74128b20ef9,credit_cards
245c3435-cfb6-4314-8453-fe8486a5dafa,kitchen_and_dining
27e5999b-b063-4bce-8d84-ec5539311fee,banking
5c63a976-6005-4292-8ef0-18575475d0a0,kitchen_and_dining
9733ac0b-730a-48c9-9e51-b0496df784a0,kitchen_and_dining
d00d928b-046f-4859-910e-ea4642df8be9,home
40adeedb-35ac-4d55-8034-38cafab43307,oos
53cc4397-5c7c-4982-a52c-ed01f84d21d3,travel
c632f6a9-ede5-4aca-a1aa-86b1d2a713ba,banking
b81f57d8-275b-4fa9-9216-4566799f5874,kitchen_and_dining
058523da-f474-44f2-85e8-a5e3932733bf,work
4b59673e-69f4-4757-aa7d-0be9c1b87937,work
67b4fe12-803a-433d-98c6-e9a2c2f6844b,credit_cards
21e18083-cdf6-4b3f-83ee-6df27356460e,credit_cards
05b44f14-35b8-4b46-94b1-72946c2ded7b,kitchen_and_dining
3e17ae7d-e038-4c30-bbaa-2563351c0208,auto_and_commute
465bf893-7403-4764-90cb-b2d7afdadf71,utility
82994d42-5c69-4b61-bee8-234430292697,travel
998075cb-8145-45aa-bc81-7d9b0df464d8,home
22a86934-3127-4bad-89d6-fde7a3bd439c,home
0640c6ca-b47d-4f70-a991-4ce029e4fda3,meta
e3a93d96-1108-40f0-9684-e5dcfb05c696,credit_cards
265af6e4-c90d-48b9-9aed-1c36ba325c23,auto_and_commute
f490b3cc-55c0-47be-b112-af48ab171c43,utility
aaa4fa18-6df1-451f-92fe-7d12187a40a7,utility
e50f2e6f-f26f-492d-b569-79cbfcf6d322,utility
dd2c7e13-efbc-4e1f-8b7b-4d0b03c28f81,meta
6fa3ddb8-1ae5-4753-9881-5a5f7b70b44e,utility
ce7bc687-ba8f-4532-9056-a48d2b51a3dc,meta
ff060aa6-9703-470c-8247-945232d83838,small_talk
7a7c5851-169d-472d-aa01-e6bfffe47bce,banking
09a11080-51d4-4bd2-b866-cc793cb3021c,travel
b798b55c-8768-4eeb-9f87-3956edce8232,meta
a840825f-35cc-41bb-b310-22b3fd68f1fa,auto_and_commute
c795bc34-ff96-480b-9d5a-b373675642e2,banking
5b112420-06b3-4f72-9338-4fab55f8df46,small_talk
ff00cce7-ad5f-49d0-a26e-4a6d904a038a,travel
085b54b5-cc14-4a67-b51b-4091e3827296,kitchen_and_dining
15061d85-944c-4939-9419-4df382743da3,utility
1ae15f04-960d-43ce-89c6-5619cf77550b,kitchen_and_dining
c2e57cc4-3b77-476e-90fd-0109a3dbf8a9,utility
2903accc-baea-488e-9c19-aec6e69ce393,kitchen_and_dining
9aebf7fe-52b4-40c1-a821-46fcb959df6f,auto_and_commute
13a1de4c-4720-44f5-a590-4cb5131567ff,meta
02da460d-1de7-4fe2-81b6-7b4a66c4e37a,travel
0ba54fde-a7c2-4141-b23f-e4311994e803,travel
6605af3f-2e32-4bc4-9b52-a03dd7fbdd17,meta
d4a012eb-7ef1-4601-b018-aa673e6bcd36,travel
9d14443d-ab4d-4d3a-98e9-713966d4bddd,utility
69388fbc-e14a-4b9b-b9ec-a9da77a7b240,utility
df895df2-5ce2-45d8-864d-8ff6bbcc32a1,credit_cards
4ec7dce1-0a4b-4f20-9ceb-56e1c7d89eda,meta
600ec1ed-7cec-45b0-88dd-6c1dc392e5a9,small_talk
407ec723-7fa3-44fd-8155-1033d2daabc4,work
fc73d8df-c1d1-44d9-b250-c880df9759ba,small_talk
0ce29e20-04ff-42da-a22f-fd50a9027d51,home
453a4e1b-3ff5-4e00-b2df-24fba8c869b4,travel
01b9f0fe-532f-4a65-a904-6a1552621b77,auto_and_commute
d8719394-4421-47b5-a5cf-fd681cd3dee0,auto_and_commute
5fdfc44b-1284-4f0a-9d8d-2de23d964391,meta
3a15a617-7bf3-4ca3-8891-69c249e70f4c,work
5e6855c2-7a23-49ba-8d86-722f6060ca56,meta
ddf2a28c-04de-4b92-9517-1559d5403ef2,credit_cards
372638d9-48b2-46b2-9fe9-ae4c930475cf,auto_and_commute
dd701b4e-d294-405f-a538-e4edd28fe88c,small_talk
8c8efb0f-2fc2-4962-a1f4-1175bfe36b7d,meta
2e173011-4ac2-4a68-b1a2-38db62942d6e,work
b61171dc-042a-4a7d-a0e8-8096cbf3c0b6,utility
d3ee1aa1-8317-4bf0-b614-ee51676976b5,kitchen_and_dining
3013ce0a-44de-4ccf-ae00-b5a7326180eb,credit_cards
1ad7b590-aeb0-4713-a60e-c6257cb95fdb,work
224596c3-511e-4876-9228-877f2cf559b9,credit_cards
a9da340f-0af5-4e34-bccc-3e25ab97d539,kitchen_and_dining
1a4b7ceb-8328-496b-9330-816bc246af6f,banking
668cc292-59eb-4b2c-9e29-cfdf53c78c55,utility
1f8421b1-4950-4687-8fa4-68d14c5e0917,small_talk
78554343-bc8b-4dec-99c7-96556d2fb015,travel
14becfbc-464d-48f6-960d-46e795b69adc,banking
5613f73e-cbc0-44a6-9c3e-f0999e42eb43,home
5e75e2ad-273d-4cb7-b26d-70b5a4a0431f,work
b6ef2e41-e719-4285-8d77-c4840ae9d650,banking
c8195e3f-e0c9-44b4-884f-4475df4926ba,utility
0dc57870-f78d-4b8a-a9e7-b80e08ea0712,banking
7788c392-abdb-47b8-aeaa-3610f0f52a4c,work
f92ea42b-c780-43a1-900e-d8a9d8cc4624,credit_cards
a3dc2cc3-0b62-4532-9e70-9abe5b469d79,credit_cards
2db3eb67-af0a-47fd-94ff-3fd3c0587a3b,credit_cards
ba21f34a-02ce-44c6-b0b5-2b23f7160495,credit_cards
6960c2eb-5407-4cc1-b2cc-86151af1010f,work
baf84864-d697-444c-888e-df56c387980b,meta
4366796a-2a6e-41fa-a81b-0e1e6d267db6,travel
9adfbbf2-09a8-446f-ac6a-d40669f4d11f,meta
7a70ba22-48d1-44e2-a0c4-7b08fe35b237,oos
a301b7de-f6b1-43a7-b76e-07fa554005cb,credit_cards
c279d981-e499-481f-932b-0cbb243a5c6f,small_talk
7e484f3e-57a9-40eb-afbe-0fbd19b0b198,work
1716fe0e-601a-4190-8247-e4ae2476f855,work
7cc71b23-5c17-490b-b6ef-61c81d429daf,home
0982219c-3f31-4156-aa68-de80179bd70d,home
f410aa3c-ba79-4dfc-a75c-b475b498cd33,credit_cards
370d9eb2-db4f-4640-a1be-61198af2f21f,oos
743b9350-8e66-4b18-abb8-a5159014ac24,travel
336cfe6b-248f-4ff9-98af-37c66f9fb825,meta
d8504b37-0d5f-4acf-b7bf-671416fba04d,kitchen_and_dining
920174c8-ebff-4630-b07a-45538e62bcd8,banking
f7a9452f-5fb0-4601-a01c-732ff8fd75e8,work
3b26b262-6ca0-4956-b041-80f2e71feeb3,auto_and_commute
d4b0c327-8b6b-44d6-a58f-3e6744770074,home
df25ec38-5c16-4bf9-8a66-eacea72f1547,credit_cards
68429bf4-aaf3-4592-93b7-e7417ba6e29d,credit_cards
2f2cac92-97c2-47a1-840f-0f72aeda30af,credit_cards
73c9caa7-5262-4d0b-92de-14bc180ff227,banking
cf28c98f-3ae6-457c-b6b8-1eb94315dde4,meta
6aac71df-5b5b-420f-9bbc-8d3cae2db329,utility
d0bf7e03-a33a-4830-a03b-9e375b07a69d,utility
90be314d-0877-4f9b-a2e2-b498ec884b6d,travel
6c0fc9ae-4004-4471-a456-1ad058cec452,auto_and_commute
705bb0aa-a883-46ae-a82f-37cbde1856b2,utility
c0e4e309-1772-4f7e-8f1d-86f56441065c,kitchen_and_dining
ba834881-23df-4102-8583-09df8d6e4b80,oos
1315e881-b1ab-4ca9-9210-d2409a41c557,utility
bf640a7d-afb8-4f7a-aafe-8a4204271c13,kitchen_and_dining
c9530f38-9fdd-40c9-920d-1084da210ecf,kitchen_and_dining
1626c53b-de69-4a78-aa57-4df506c5c1ca,work
0c575a30-0541-485f-ab00-034758165dad,meta
05aadc1b-ae75-46c1-b1b0-d8d60e5f3bd1,banking
7c22bbb6-be61-40b4-8c0d-f37813fbfae1,utility
64dd204f-9932-400d-b413-3ce7c103f878,meta
ca916bfa-b620-4c82-b378-89bd413e36af,meta
958831a2-41fb-4651-9b9f-49b2a1beae57,oos
548f3be2-3e94-4418-83ca-44ec6a8acbc8,kitchen_and_dining
51492057-b06e-4330-9d28-5365ad737b71,work
63c10ca8-e8e7-4bf6-b2b1-2310ebec0389,utility
2238ac66-cf25-4d7c-b700-ab6e5ab49f99,banking
a3c36988-f953-48cf-9157-ef5ef43eabd4,oos
f9cd43c3-ae43-40be-ba57-76fc7b7220d6,home
4f7e7dd6-ef5b-44ff-aeb3-f64736b5091f,small_talk
763060fe-a64e-46e6-ab2b-1573b2b69f4e,home
1791d705-bc59-4cde-8b89-cba54742dd67,oos
102e1bc4-f1d8-4fd9-905a-15eb62ae392b,small_talk
3abe34ce-2f35-47da-acee-bfe0e14966f9,work
6ec16bc5-2511-4142-a214-cfc4ee131ada,auto_and_commute
de5583ba-548b-4bc2-8227-19e74c24de8d,credit_cards
eac7974b-e3fd-46d7-bf39-f7f717f1e4be,auto_and_commute
01bdc256-f8f9-4803-87c0-2c69a7e12d4a,meta
8a3bb22b-d6b8-4ec0-b6ff-9b8bfac4ec52,utility
3674b464-a520-4eca-803e-fd5b76a7d351,banking
e42a7ce0-63e9-41a1-94e5-79bc98226b77,home
5a1d61f6-e552-477d-a884-fd99aec8d409,banking
92bef919-de26-42d7-93cc-74d1cfd4c8fc,utility
445422a6-4f0f-4d70-b70f-750c4148dc4c,credit_cards
68512f41-2cfc-41e0-94bf-8357d0646946,meta
ba0fe278-f0db-49e2-a89f-5583b5769644,meta
b94036e7-bd15-4e25-b15a-2b2e26620fcd,kitchen_and_dining
362b683a-f509-4db4-b7b9-3c743857a0fb,banking
c94e5541-3d2b-4d89-b4b2-f71444123abc,oos
970b1b95-c897-4f77-bf44-dba5ec2060c5,utility
8810a54c-70b6-4795-b686-227365ea3338,credit_cards
3e09322d-9c83-4446-80a2-9f8ec467901c,work
8d0c457f-58ce-4acc-b52b-1dc625328ae6,work
0613cab4-a0b9-48a1-9d67-a78e7bc6bf7d,home
a21d2c01-a3cf-4925-a3e8-9b2893ca6e6e,kitchen_and_dining
74abc893-4ebc-47b2-9a90-9b813c8dcb5b,work
c02e5264-86e0-4959-8943-859109cd4a72,oos
00d4a316-f99e-4d7c-a831-5da3e52178fa,auto_and_commute
6cb26c57-83c8-4e26-aacc-56eda0147281,small_talk
e1495803-2140-4643-9bd0-4c346e94662f,home
b5221267-fc82-488c-b34c-423c87fb3c7d,meta
39b3147c-38f7-4a44-aec3-d8389e68d7ae,home
1c0d7ac2-a181-41b2-8514-02ec10e3a30e,credit_cards
61aaf533-2163-482a-b0e2-2a51efdbfdb7,work
99fd3e33-cfc3-4014-aac2-54f76ec46621,kitchen_and_dining
fdafb455-8e2a-47b3-b4f6-19d6ee0d43b4,utility
28e76721-bc44-4dc8-ad35-e3933d9d99dd,banking
de37f09b-2c82-46a0-b5e5-80f1598b2abd,credit_cards
f9cbb577-294d-47b4-87c0-20a2745e3423,home
d301668e-7b96-4645-833f-288c5e917548,work
97ac1d0e-63ce-4e3f-b894-6f22cac34a8b,meta
ce5c8830-e1ab-410f-be27-638b023242d2,banking
c3164a39-eed9-48b2-9c58-5d03ccce5cfe,oos
d238cfef-7495-49c3-acc8-ad40196f1b09,kitchen_and_dining
c0d6a443-06ed-4f4f-abd1-b90ad05a3751,travel
08c0e079-4b19-45df-a501-35b0f9d0b7ac,kitchen_and_dining
1e41815e-056d-457e-8354-e1a70eca18ec,utility
e43f2e4c-b852-4afc-a97f-dfa52c3c64c5,credit_cards
44a3541e-368c-4860-905f-a184dcc266a8,oos
0612f6d7-9194-4c9e-b0a8-b29363f366da,kitchen_and_dining
9a6cd4e7-e62b-4f69-989a-683c3b189e1c,oos
ee284416-2838-44f9-907e-d3e488d3cb2f,auto_and_commute
61528597-fae1-46f5-b762-f445f5fddd2d,travel
612d3ebc-5c07-4f6e-bf4f-260be85bc67c,oos
d572b047-f26d-454c-bb2c-3546babe888b,banking
1b54d8bb-5e82-433c-983e-78a304d1e08d,small_talk
7674c83a-4aab-4148-8c60-15dcc1a81bb2,home
3fd8eeff-726b-4211-85cf-2cd84e1418dd,banking
2464a837-dba5-45c5-9c2b-787bc47a3135,meta
e350a485-0fba-40b7-8a88-94c1005b0f5d,meta
22fe8eee-dde7-4e0d-a944-11997ff0782e,utility
c4753790-32af-4b28-b743-3a7d70851e0c,travel
5f9dc265-09f7-4e49-a8b9-867cde869c77,home
89e7367e-4308-4ad1-8a54-e89dee691786,oos
77fb8e9f-4366-45df-93f5-5a40e7335352,work
d3de9f14-63b7-4998-88ad-b0f375c9be26,small_talk
3a687336-36d4-4ac9-9052-f5107a6b1965,travel
4c831508-69e4-423b-a15f-d1141098198d,kitchen_and_dining
8a16cb6d-f8ab-4b0b-831d-c1ad85b8ad1a,work
585cae20-851e-4fce-bc5f-de82f0f7a400,meta
3846df00-73a5-4a2d-bbf7-55530d92fd02,auto_and_commute
1cbea173-d6f4-40c9-b0a7-4955ceedd801,kitchen_and_dining
5258f259-0c1a-4931-ad00-55d494198ab1,meta
0b3d643a-8c8b-4392-a5b3-5b5a4faa60ed,meta
7d35ee38-170f-4352-abf9-764b60c0303a,credit_cards
be85b13c-d52e-4b58-a6de-e5ecf82388fb,travel
9201c7ba-5edc-4440-9771-abf5af671ac4,work
de1f4701-305a-48a9-a9e1-2d1b4df1a651,kitchen_and_dining
14eacb31-4798-4865-8bc7-62f004a3a83a,credit_cards
6dfe52b3-7711-4cca-a377-d893a5ed732b,banking
ba03582e-6a94-485a-860b-0aa257d75a51,work
49a29bd7-592f-4b78-94ef-99b7e6a39e3f,small_talk
634d5547-315f-4809-b55c-478d065536d3,oos
c939e3b0-6474-4239-b861-7acbec0c3aa3,travel
2fa16b3c-f45e-46a7-b2f7-d5292b071f82,oos
7086d2c8-feb8-40bd-ac41-73dadf5b6b4f,banking
6c7f48d4-1586-4d20-984e-cf6e2a57c6e8,auto_and_commute
6321f32c-2bd2-4a5a-ae7b-50f5f31b8862,credit_cards
1429285d-7651-4073-9cfd-19fadfd0513d,utility
c35da301-250f-4f02-9d5c-7dbb3dc0faf3,work
05f487df-287e-46ba-a290-5e6d5f13fde0,small_talk
1c5dfe4e-cb50-4fa1-b29b-40c76b97a090,kitchen_and_dining
d40126da-faa1-4398-9253-e50cce398233,work
7745eccd-e4e7-4dd4-a3b2-272e011f0363,banking
741b50cf-9093-4b81-9289-f6b3334ed14a,kitchen_and_dining
7015ee44-35bd-488d-8873-8a8086123925,credit_cards
c5e63193-475c-45d2-a43d-41ed38cc1ccf,travel
d1cb7a81-623f-4f98-a4cf-35d4563f56d6,small_talk
a28c0af6-162e-4400-bdb8-3b76f7ef0bb4,small_talk
f769d87e-cb82-47d3-a0ff-ce6a6578050e,travel
fe78e791-5b95-4cad-9978-26b661d519a8,auto_and_commute
875cebe7-3e57-4611-b3a2-f7b520826a99,meta
d1814af1-2f5e-4c86-8211-6361f52ee165,kitchen_and_dining
ce0ddab9-6d46-4d8f-8439-c076033050e0,small_talk
d0c88597-d472-45a0-b60a-bbc8cbe8875d,utility
62ed66e1-13f8-476d-a658-0877aa14b4fc,auto_and_commute
df46b086-5c3c-40eb-8880-8c9de127d77d,travel
a2d23551-c3af-4ec7-9bd0-f38189a4ef47,banking
